english	translation	category	sub_category	source
Members can now cook shark.	Membros agora podem cozinhar Tubarão.	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook sea turtle.	Membros agora podem cozinhar Tartaruga do mar.	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook anglerfish.	Membros agora podem cozinhar Peixe-diabo.	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook wild pie and create the infernal harpoon.	Membros agora podem cozinhar Torta selvagem e criar o arpão infernal.	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook dark crabs, Kyren fish and Psykk bats.	Membros agora podem cozinhar Caranguejo escuro, peixe Kyren e morcego Psykk.	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook manta rays.	Membros agora podem cozinhar Arraia jamanta.	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook summer pie.	Membros agora podem cozinhar Torta de verão.	lvl_up_msg	Cooking	Cooking level up messages
Congratulations! You are now a master of Cooking. Why not visit the head chef at the Cooking Guild? He has something special that is only available to true masters of the Cooking skill!	Parabéns! Agora você é um mestre em culinária. Que tal visitar o chefe de cozinha da Guilda de Culinária? Ele tem algo especial que só está disponível para verdadeiros mestres na habilidade de culinária!	lvl_up_msg	Cooking	Cooking level up messages
Members can now craft cups and polished buttons.	Membros agora podem criar Xícara vazia e Botões polidos.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft candle lanterns.	Membros agora podem criar Lanterna de vela.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft gold rings and members can now craft standard birdhouses.	Agora você pode criar Anel de ouro e Membros agora podem criar Casinha de pássaro comum.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft gold necklaces.	Agora você pode criar Colar de ouro.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft boots, pie dishes and gold bracelets.	Agora você pode criar Botas de couro, Forma de torta e Bracelete de ouro.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft bowls and gold amulets.	Agora você pode criar Tigela e Amuleto de ouro.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft leather cowls.	Agora você pode criar Capuz de couro.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft bow strings and crossbow strings.	Membros agora podem criar Corda de arco e Corda de balestra.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft leather vambraces.	Agora você pode criar Braceleiras de couro.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft oil lamps.	Membros agora podem criar Lâmpada a óleo.	lvl_up_msg	Crafting	Crafting level up messages
Members can now cut jade and craft jade rings.	Membros agora podem cortar Jade e criar Anel de jade.	lvl_up_msg	Crafting	Crafting level up messages
You can now make leather armour. Members can make Xerician hats.	Agora você pode fazer armadura de couro. Membros agora podem fazer Chapéu Xericiano.	lvl_up_msg	Crafting	Crafting level up messages
Members can now make snail shell helmets (snelms), crab shell armour and oak birdhouses.	Membros agora podem fazer caraquelmo, armadura de caranguejo e Casinha de pássaro de carvalho.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft holy symbols of Saradomin. Members can cut red topaz and craft red topaz rings and opal necklace.	Agora você pode criar Símbolo sagrado de Saradomin. Membros agora podem cortar Topázio vermelho e criar Anel de topázio e Colar de opala.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft unholy symbols of Zamorak and Xerician robes.	Membros agora podem criar Símbolo profano de Zamorak e Saia Xericiana.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft leather chaps. There is more information available from the Crafting Tutor in Lumbridge Castle. Members can make silver sickles.	Agora você pode criar Perneiras de couro. There is more information available from the Crafting Tutor in Lumbridge Castle. Membros agora podem fazer Foice de prata.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft plant pots and spin magic tree roots into magic strings.	Membros agora podem criar Vaso e fiar Raízes mágicas into Cordão mágico.	lvl_up_msg	Crafting	Crafting level up messages
You can now cut sapphires and craft sapphire rings.	Agora você pode cortar Safira e criar Anel de safira.	lvl_up_msg	Crafting	Crafting level up messages
Members can now weave sacks and craft silver crossbow bolts.	Membros agora podem tecer saco e criar Setas de prata.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft sapphire necklaces. Members can make Xerician tops and opal bracelets.	Agora você pode criar Colar de safira. Membros agora podem fazer Túnica Xericiana e Bracelete de opala.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft tiaras and sapphire bracelets.	Agora você pode criar Tiara e Bracelete de safira.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft sapphire amulets.	Agora você pode criar Amuleto de safira.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft pot lids, jade necklaces and willow birdhouses.	Membros agora podem criar Tampa de pote, Colar de jade e Casinha de pássaro de salgueiro.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft oil lanterns and drift nets.	Membros agora podem criar Lamparina e Rede de pesca.	lvl_up_msg	Crafting	Crafting level up messages
You can now cut emeralds and craft emerald rings. Members can craft opal amulets.	Agora você pode cortar Esmeralda e criar Anel de esmeralda. Membros agora podem criar Amuleto de opala.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft hard leather armour.	Membros agora podem criar armadura de couro duro.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft emerald necklaces. Members can craft jade bracelets.	Agora você pode criar Colar de esmeralda. Membros agora podem criar Bracelete de jade.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft emerald amulets.	Agora você pode criar Amuleto de esmeralda.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft spiked vambraces and red topaz necklaces.	Membros agora podem criar Braceleiras pontudas e Colar de topázio.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft vials.	Membros agora podem criar Frasco.	lvl_up_msg	Crafting	Crafting level up messages
You can now cut rubies and craft ruby rings. Members can craft jade amulets.	Agora você pode cortar Rubi e criar Anel de rubi. Membros agora podem criar Amuleto de jade.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Broodoo shields and teak birdhouses.	Membros agora podem criar Escudo broodoo e Casinha de pássaro de teca.	lvl_up_msg	Crafting	Crafting level up messages
Members can now weave baskets.	Membros agora podem tecer Cesta.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft rabbit-foot necklaces.	Membros agora podem criar Pé de coelho com cordão.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft leather coifs, mine dense essence and craft red topaz bracelets.	Membros agora podem criar Coifa, minerar Bloco de essência densa e criar Bracelete de topázio.	lvl_up_msg	Crafting	Crafting level up messages
You can now enter the Crafting Guild and make ruby necklaces.	Agora você pode entrar a Guilda de Artesanato e fazer Colar de rubi.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft studded leather body armour and hard leather shields.	Membros agora podem criar armadura de couro guarnecido e Escudo de Couro Duro.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft fishbowls, ruby bracelets and gold tiaras.	Membros agora podem criar Aquário, Bracelete de rubi e Tiara de ouro.	lvl_up_msg	Crafting	Crafting level up messages
You can now cut diamonds and craft diamond rings. Members can now craft yak-hide leg armour.	Agora você pode cortar Diamante e criar Anel de diamante. Membros agora podem criar pernas de pele de iaque.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft studded leather chaps.	Membros agora podem criar Perneiras guarnecidas.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin boots, red topaz amulets and maple birdhouses.	Membros agora podem criar Botas de couro de cobra, Amuleto de topázio e Casinha de pássaro de bordo.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft orbs and yak-hide body armour.	Membros agora podem criar Orbe e cota de pele de iaque.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin vambraces.	Membros agora podem criar Braceleiras couro de cobra.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin bandanas.	Membros agora podem criar Bandana de couro de cobra.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft bullseye lantern lenses.	Membros agora podem criar Lentes de lanterna.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft ruby amulets, and members can now craft mahogany birdhouses and clothes pouches.	Agora você pode criar Amuleto de rubi, e Membros agora podem criar Casinha de pássaro de mogno e Bolsa para roupas.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin chaps.	Membros agora podem criar Perneiras de couro de cobra.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft serpentine helms.	Membros agora podem criar Elmo serpentino.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin body armour.	Membros agora podem criar armadura de couro de cobra.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft water battlestaves.	Membros agora podem criar Bastão da água.	lvl_up_msg	Crafting	Crafting level up messages
Members can now cut dragonstones, craft dragonstone rings and make the Slayer helm.	Membros agora podem cortar Dragolito, criar Anel de dragolito e fazer Elmo do exterminador.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft diamond necklaces,snakeskin shields and colossal pouches.	Agora você pode criar Colar de diamante, Escudo de couro de cobra e Alforje colossal.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft green dragonhide vambraces.	Membros agora podem criar Braceleiras de dragão verde.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft earth battlestaves and diamond bracelets.	Membros agora podem criar Bastão da terra e Bracelete de diamante.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft the Toxic Staff of the Dead and Trident of the Swamp.	Membros agora podem criar Bastão tóxico dos mortos e Tridente do pântano.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft green dragonhide chaps, yew birdhouses, Splitbark boots and gloves.	Membros agora podem criar Perneiras de dragão verde, Casinha de pássaro de teixo, luvas e Botas de tronco.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft the Splitbark helm.	Membros agora podem criar Elmo de tronco.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft fire battlestaves, green dragonhide shields, Splitbark body and legs.	Membros agora podem criar Bastão do fogo, Escudo de pele de dragão verde, Cota de tronco e Perneiras de tronco.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft green dragonhide armour.	Membros agora podem criar armadura de dragão verde.	lvl_up_msg	Crafting	Crafting level up messages
You can now repair gloves of silence with dark kebbit fur.	Agora você pode reparar Luvas de gatunagem with Pele de kebbit escuro.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft air battlestaves and blue dragonhide vambraces.	Membros agora podem criar Bastão do ar e Braceleiras de dragão azul.	lvl_up_msg	Crafting	Crafting level up messages
Members can now cut onyx and craft onyx rings.	Membros agora podem cortar Ônix e criar Anel de ônix.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft blue dragonhide chaps.	Membros agora podem criar Perneiras de dragão azul.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft blue dragonhide shields.	Membros agora podem criar Escudo de pele de dragão azul.	lvl_up_msg	Crafting	Crafting level up messages
You can now craft diamond amulets and members can now craft crystal helms and celestial signets.	Agora você pode criar Amuleto de diamante e Membros agora podem criar Elmo de cristal e Selo celestial.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft blue dragonhide armour.	Membros agora podem criar armadura de dragão azul.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft dragonstone necklaces and crystal legs.	Membros agora podem criar Colar de dragão e Perneiras de cristal.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft red dragonhide vambraces.	Membros agora podem criar Braceleiras de dragão vermelho.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft dragonstone bracelets and crystal bodies.	Membros agora podem criar Bracelete de dragolito e Cota de cristal.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft red dragonhide chaps, Slayer rings, magic birdhouses and divine rune pouches.	Membros agora podem criar Perneiras de dragão verde, Anel do Extermínio, Casinha de pássaro mágica e Alforje rúnico divino.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft red dragonhide shields and crystal tools.	Membros agora podem criar Escudo de pele de dragão vermelho e ferramentas de cristal].	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft red dragonhide armour.	Membros agora podem criar armadura de dragão vermelho.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft crystal bows, crystal halberds and crystal shields.	Membros agora podem criar Arco de cristal, Alabarda de cristal e Escudo de cristal.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft black dragonhide vambraces.	Membros agora podem criar Braceleiras de dragão negro.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft dragonstone amulets, enhanced crystal keys, eternal teleport crystals and  Ultor, Bellator, Venator and Magus rings.	Membros agora podem criar Amuleto de dragolito, Chave de cristal aprimorada, Cristal de teleporte eterno e Anel de Ultor, Anel de Bellator, Anel de Venator e Anel de Magus.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft black dragonhide chaps, onyx necklaces, Blades of Saeldor and Bows of Faerdhinen.	Membros agora podem criar Perneiras de dragão negro, Colar de ônix, Lâmina de Saeldor e Arco de Faerdhinen.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Amethyst bolt tips and black dragonhide shields.	Membros agora podem criar Pontas de seta de ametista e Escudo de pele de dragão preto.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft black dragonhide armour and onyx bracelets.	Membros agora podem criar armadura de dragão negro e Bracelete de ônix.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Amethyst arrowtips and combine the Accursed Sceptre.	Membros agora podem criar Pontas de flecha de ametista e combinar Cetro amaldiçoado.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Dorgeshuun light orbs and Amethyst javelin heads.	Membros agora podem criar Orbe de luz e Ponta de dardo longo.	lvl_up_msg	Crafting	Crafting level up messages
Members can now cut zenyte, craft zenyte rings and craft Amethyst dart tips.	Membros agora podem cortar Zenita, criar Anel de zenita e criar Ponta de dardo de ametista.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft onyx amulets, redwood birdhouses, break down armadylean armour and fortify Masori armour.	Membros agora podem criar Amuleto de ônix, Casinha de pássaro de sequóia, quebrar armadura de Armadyl e fortificar armadura Masori.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft zenyte necklaces.	Membros agora podem criar Colar de zenita.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft zenyte bracelets.	Membros agora podem criar Bracelete de zenita.	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft zenyte amulets.	Membros agora podem criar Amuleto de zenita.	lvl_up_msg	Crafting	Crafting level up messages
Congratulations! You are now a master of Crafting. Why not visit the Master Craftsman at the Crafting Guild? He has something special that is only available to true masters of the Crafting skill!	Parabéns! Agora você é um mestre em Artesanato. Que tal visitar o Mestre na Guilda de Artesanato? Ele tem algo especial que só está disponível para verdadeiros mestres na habilidade de Artesanato!	lvl_up_msg	Crafting	Crafting level up messages
You can now make leather armour. Members can make Xerician hats.	Agora você pode fazer armaduras de couro. Membros podem fazer o Chapéu Xericiano.	lvl_up_msg	Defence	Defence level up messages
You can now wear Steel Armour!	Agora você pode usar armaduras de aço!	lvl_up_msg	Defence	Defence level up messages
You can now wear Black Armour. Members can equip White Armour, the Slayer helm and Xerician armour.	Agora você pode usar armaduras pretas. Membros podem equipar armaduras brancas, o Elmo do exterminador e a armadura Xericiana.	lvl_up_msg	Defence	Defence level up messages
You can now wear Mithril Armour. Members can fight Shayzien soldiers for their armour.	Agora você pode usar armaduras de mithril. Membros podem lutar contra soldados Shayzien para obter suas armaduras.	lvl_up_msg	Defence	Defence level up messages
Members can now wear frog-leather armour.'	Membros agora podem usar armaduras de couro de sapo.	lvl_up_msg	Defence	Defence level up messages
Members can now wear Proselyte armour and Vestment robe tops & legs!	Membros agora podem usar armaduras de prosélito e vestimentas dos deuses!	lvl_up_msg	Defence	Defence level up messages
Members can now wear Samurai Armour!	Membros agora podem usar armaduras Samurai!	lvl_up_msg	Defence	Defence level up messages
You can now wear Rune Armour!	Agora você pode usar armaduras Rune!	lvl_up_msg	Defence	Defence level up messages
Members can now wield Void Knight equipment!	Membros agora podem empunhar equipamentos do cavaleiro do vácuo!	lvl_up_msg	Defence	Defence level up messages
Members can now wield Granite armour.	Membros agora podem empunhar armaduras de granito.	lvl_up_msg	Defence	Defence level up messages
You can now wear the Helm of Neitiznot!	Agora você pode usar o Elmo de Nénão!	lvl_up_msg	Defence	Defence level up messages
Members can now wear Dragon Armour, Toktz-ket-xil & Obsidian Armour and Odium & Malediction wards!'	Membros agora podem usar a Armadura Dragão, Toktz-ket-xil e Armadura Obsidiana e Protetores da Maldição e Ódio!	lvl_up_msg	Defence	Defence level up messages
Members can now wear Bandos armour and 3rd age fighter armour!	Membros agora podem usar a armadura Bandos e a armadura de lutador da 3ª era!	lvl_up_msg	Defence	Defence level up messages
Members can now wear Armadyl armour, the Avernic defender, Barrows armour, Boots of brimstone and the Neitiznot Faceguard!	Membros agora podem usar a armadura Armadyl, o Sabre averniano, a armadura Barrows, as Botas de enxofre e o Protetor facial Neitiznot!	lvl_up_msg	Defence	Defence level up messages
Members can now equip the Dragonfire Shield, Ancient Wyvern Shield, Justiciar armour, Serpentine helm, Spirit shields, Dinh's Bulwark and Guardian, Eternal, Pegasian & Primordial boots!	Membros agora podem equipar o Escudo de Fogo do Dragão, o Escudo Antigo do Dragão Alado, a Armadura Justiciar, o Elmo Serpentino, os Escudos Espirituais, o Baluarte de Dinh e as Botas Guardiã, Eterna, Pegasiana e Primordial!	lvl_up_msg	Defence	Defence level up messages
Members can now equip Torva armour and fortified Masori armour!	Membros agora podem equipar a Armadura Torva e a Armadura Masori Fortificada!	lvl_up_msg	Defence	Defence level up messages
You can now grow Marigolds.	Agora você pode crescer Malmequeres.	lvl_up_msg	Farming	Farming level up messages
You can now grow Barley.	Agora você pode crescer Cevada.	lvl_up_msg	Farming	Farming level up messages
You can now grow Hammerstone Hops.	Agora você pode crescer Lúpulo de Hammerstone.	lvl_up_msg	Farming	Farming level up messages
You can now grow Onions.	Agora você pode crescer Cebola.	lvl_up_msg	Farming	Farming level up messages
You can now grow Cabbages.	Agora você pode crescer Repolho.	lvl_up_msg	Farming	Farming level up messages
You can now grow Asgarnian Hops.	Agora você pode crescer Lúpulo de Asgarnia.	lvl_up_msg	Farming	Farming level up messages
You can now grow Guam leaf.	Agora você pode crescer Guam.	lvl_up_msg	Farming	Farming level up messages
You can now grow Redberry bushes.	Agora você pode crescer Arbusto de vermelhora.	lvl_up_msg	Farming	Farming level up messages
You can now grow Rosemary.	Agora você pode crescer Alecrim.	lvl_up_msg	Farming	Farming level up messages
You can now grow Tomatoes.	Agora você pode crescer Tomate.	lvl_up_msg	Farming	Farming level up messages
You can now grow Jute plants.	Agora você pode crescer planta de Juta.	lvl_up_msg	Farming	Farming level up messages
You can now grow Marrentill.	Agora você pode crescer Marrentil.	lvl_up_msg	Farming	Farming level up messages
You can now grow Oak trees.	Agora você pode crescer Carvalho.	lvl_up_msg	Farming	Farming level up messages
You can now grow Yanillian Hops.	Agora você pode crescer Lúpulos de Yanille.	lvl_up_msg	Farming	Farming level up messages
You can now grow Tarromin.	Agora você pode crescer Tarromin.	lvl_up_msg	Farming	Farming level up messages
You can now grow Sweetcorn.	Agora você pode crescer Milho verde.	lvl_up_msg	Farming	Farming level up messages
You can now grow Krandorian Hops.	Agora você pode crescer Lúpulo kradoriano.	lvl_up_msg	Farming	Farming level up messages
You can now grow Cadavaberry bushes.	Agora você pode crescer Arbusto de defunticaba.	lvl_up_msg	Farming	Farming level up messages
You can now make Scarecrows, get double oak roots and grow Giant Seaweed.	Agora você pode fazer Espantalho, receber 2x raizes de carvalho e crescer Alga marinha gigante.	lvl_up_msg	Farming	Farming level up messages
You can now grow Nasturtiums.	Agora você pode crescer Nastúrcio.	lvl_up_msg	Farming	Farming level up messages
You can now grow Woad plants.	Agora você pode crescer Ísatis.	lvl_up_msg	Farming	Farming level up messages
You can now grow Limpwurt plants and Harralander.	Agora você pode crescer Pé de talsichão e crescer Harralander.	lvl_up_msg	Farming	Farming level up messages
You can now grow Apple Trees and Golpar.	Agora você pode crescer Macieira e crescer Golpar.	lvl_up_msg	Farming	Farming level up messages
You can now grow Wildblood Hops.	Agora você pode crescer Lúpulos de hemoerva.	lvl_up_msg	Farming	Farming level up messages
You can now grow Goutweed, if you have completed Eadgar's Ruse.	Agora você pode crescer Gotadeira, se você completou Eadgar's Ruse.	lvl_up_msg	Farming	Farming level up messages
You can now grow Willow Trees.	Agora você pode crescer Salgueiro.	lvl_up_msg	Farming	Farming level up messages
You can now grow Strawberries and get triple oak roots.	Agora você pode crescer Morango e receber 3x raizes de carvalho.	lvl_up_msg	Farming	Farming level up messages
You can now grow Ranarr Weed.	Agora você pode crescer Ranarr.	lvl_up_msg	Farming	Farming level up messages
You can now grow Banana Trees.	Agora você pode crescer Bananeira.	lvl_up_msg	Farming	Farming level up messages
You can now grow Golovanova fruit in Hosidius.	Agora você pode crescer Fruta de Golovanova em Hosidius.	lvl_up_msg	Farming	Farming level up messages
You can now grow Teak trees.	Agora você pode crescer Árvore de teca.	lvl_up_msg	Farming	Farming level up messages
You can now grow Dwellberry bushes and Grapes.	Agora você pode crescer Arbusto de damora e crescer Uvas.	lvl_up_msg	Farming	Farming level up messages
You can now grow Toadflax and get double willow roots.	Agora você pode crescer Sapolinho e receber 2x raizes de salgueiro.	lvl_up_msg	Farming	Farming level up messages
You can now grow Orange Trees and Buchu leaf and get quadruple oak roots.	Agora você pode crescer Laranjeira e crescer Folha de buchu e rece.	lvl_up_msg	Farming	Farming level up messages
You can now grow Curry Trees.	Agora você pode crescer Curry.	lvl_up_msg	Farming	Farming level up messages
You can now grow Irit Leaf.	Agora você pode crescer Irita.	lvl_up_msg	Farming	Farming level up messages
You can now grow Maple Trees, and access the Farming Guild - Low tier.	Agora você pode crescer Bordo, e acessar o nível inferior da Guilda de Agricultura	lvl_up_msg	Farming	Farming level up messages
You can now get triple willow roots.	Agora você pode receber 3x raizes de salgueiro.	lvl_up_msg	Farming	Farming level up messages
You can now grow Watermelons.	Agora você pode crescer Melancia.	lvl_up_msg	Farming	Farming level up messages
You can now grow Jangerberry bushes.	Agora você pode crescer Arbusto de jangoesa.	lvl_up_msg	Farming	Farming level up messages
You can now grow Avantoe and craft Nature offerings.	Agora você pode crescer Avantoé e criar Ofertas da natureza.	lvl_up_msg	Farming	Farming level up messages
You can now grow Pineapple Plants.	Agora você pode crescer Pé de abacaxi.	lvl_up_msg	Farming	Farming level up messages
You can now grow Bittercap Mushrooms and get double maple roots.	Agora você pode crescer Cogumelo de amargorro e receber 2x raizes de bordo.	lvl_up_msg	Farming	Farming level up messages
You can now get quadruple willow roots and grow Bologano fruit in Hosidius.	Agora você pode receber 4x raizes de salgueiro e crescer Fruta de Bologano em Hosidius.	lvl_up_msg	Farming	Farming level up messages
You can now grow Mahogany trees, Cacti and Noxifer.	Agora você pode crescer Árvore de mogno, crescer Cacto e crescer Noxifer.	lvl_up_msg	Farming	Farming level up messages
You can now grow Kwuarm.	Agora você pode crescer Kwuarm.	lvl_up_msg	Farming	Farming level up messages
You can now grow Papaya Trees.	Agora você pode crescer Mamoeiro.	lvl_up_msg	Farming	Farming level up messages
You can now grow White lilies.	Agora você pode crescer Lírio branco.	lvl_up_msg	Farming	Farming level up messages
You can now grow Whiteberry bushes.	Agora você pode crescer Arbusto de alvamoras.	lvl_up_msg	Farming	Farming level up messages
You can now grow Yew Trees.	Agora você pode crescer Teixo.	lvl_up_msg	Farming	Farming level up messages
You can now grow Snape Grass and get triple maple roots.	Agora você pode crescer Capim da cura e receber 3x raizes de bordo.	lvl_up_msg	Farming	Farming level up messages
You can now grow Snapdragon.	Agora você pode crescer Dragoerva.	lvl_up_msg	Farming	Farming level up messages
You can now grow Belladonna.	Agora você pode crescer Beladona.	lvl_up_msg	Farming	Farming level up messages
You can now grow Potato cacti.	Agora você pode crescer Cacto batata.	lvl_up_msg	Farming	Farming level up messages
You can now access the Farming Guild - Mid tier and grow Hespori.	Agora você pode o nível intermediário da Guilda de Agricultura e crescer Hespori.	lvl_up_msg	Farming	Farming level up messages
You can now grow Cadantine.	Agora você pode crescer Cadantina.	lvl_up_msg	Farming	Farming level up messages
You can now grow Palm Trees and get double yew roots.	Agora você pode crescer Coqueiro e receber 3x raizes de teixo.	lvl_up_msg	Farming	Farming level up messages
You can now get quadruple maple roots.	Agora você pode receber 4x raízes de bordo.	lvl_up_msg	Farming	Farming level up messages
You can now grow Poison Ivy bushes.	Agora você pode crescer Arbusto de hera venenosa.	lvl_up_msg	Farming	Farming level up messages
You can now grow Calquat Trees.	Agora você pode crescer Árvore calquat.	lvl_up_msg	Farming	Farming level up messages
You can now grow Lantadyme.	Agora você pode crescer Lantadima.	lvl_up_msg	Farming	Farming level up messages
You can now grow Logavano fruit in Hosidius and Crystal trees in Prifddinas.	Agora você pode crescer Fruta de Logavano em Hosidius e crescer árvore de cristal em Prifddinas.	lvl_up_msg	Farming	Farming level up messages
You can now grow Magic Trees.	Agora você pode crescer Árvore mágica.	lvl_up_msg	Farming	Farming level up messages
You can now grow Anima plants and get triple yew roots.	Agora você pode crescer planta de anima e receber 4x raizes de teixo.	lvl_up_msg	Farming	Farming level up messages
You can now grow Dwarf Weed.	Agora você pode crescer Erva dos anões.	lvl_up_msg	Farming	Farming level up messages
You can now grow Dragonfruit Trees.	Agora você pode crescer árvore de pitaia.	lvl_up_msg	Farming	Farming level up messages
You can now grow Spirit Trees and get double magic roots.	Agora você pode crescer Árvore espiritual e receber 2x razies mágicas.	lvl_up_msg	Farming	Farming level up messages
You can now get quadruple yew roots.	Agora você pode receber 4x raizes de teixo.	lvl_up_msg	Farming	Farming level up messages
You can now access the Farming Guild - High tier. You can also grow Torstol, and access Celastrus Trees.	Agora você pode acessar o nível superior da Guilda de Agricultura. Agora você pode also crescer Torstol, e acessar Árvore celastrus.	lvl_up_msg	Farming	Farming level up messages
You can now grow Redwood Trees.	Agora você pode crescer árvore de sequóia.	lvl_up_msg	Farming	Farming level up messages
You can now plant 2 spirit trees at a time and get triple magic roots.	Agora você pode plantar 2 árvores espirituais e receber 3x raizes magicas.	lvl_up_msg	Farming	Farming level up messages
Congratulations! You are now a master of Farming. Why not visit Martin the Master Gardener in Draynor Village? He has something special that is only available to true masters of the Farming skill!	Parabéns! Agora você é um mestre em Agricultura. Que tal visitar Martin, o Mestre agricultor, na Vila de Draynor? Ele tem algo especial que só está disponível para verdadeiros mestres na habilidade de Agricultura!	lvl_up_msg	Farming	Farming level up messages
You can now plant unlimited spirit trees at a time and get quadruple magic roots.	Agora você pode plantar todas as árvores espirituais e receber 4x raizes mágicas.	lvl_up_msg	Farming	Farming level up messages
Members can now light Candle Lanterns.	Membros agora podem acender a Lanterna de vela.	lvl_up_msg	Firemaking	Firemaking level up messages
Members can now burn Magic Pyre Logs.	Membros agora podem queimar Lenha mágica para pira.	lvl_up_msg	Firemaking	Firemaking level up messages
Members can now craft oil lamps.	Membros agora podem fabricar Lâmpada a óleo.	lvl_up_msg	Firemaking	Firemaking level up messages
You can now burn Oak Logs and light an Abyssal Lantern with Oak Logs.	Agora você pode queimar Lenha de carvalho e acender uma Lanterna abissal com Lenha de carvalho.	lvl_up_msg	Firemaking	Firemaking level up messages
Members can now burn Oak Pyre Logs and use Iron Spits.	Membros agora podem queimar Lenha de carvalho para pira e usar Espeto de ferro.	lvl_up_msg	Firemaking	Firemaking level up messages
Members can now craft oil lanterns and drift nets.	Membros agora podem fabricar Lamparina e Rede de pesca.	lvl_up_msg	Firemaking	Firemaking level up messages
You can now burn Willow Logs and light an Abyssal Lantern with Willow Logs.	Agora você pode queimar Lenha de salgueiro e acender uma Lanterna abissal com Lenha de salgueiro.	lvl_up_msg	Firemaking	Firemaking level up messages
Members can now light Harpie Bug Lanterns.	Membros agora podem acender Lanterna inset.	lvl_up_msg	Firemaking	Firemaking level up messages
