english	translation	category	sub_category	source
Tease	Provocar	actions	npc	Sabre-toothed kyatt
Leave	Sair	actions	npc	Squire
Claim-slime	Reivindicar-gosma	actions	npc	Robin
Use	Entrar	actions	npc	Portal
Exit	Sair	actions	npc	Portal
Relocate	Realocar POH	actions	npc	Estate agent
Redecorate	Redecorar	actions	npc	Estate agent
Buy-plank	Comprar tábua	actions	npc	Sawmill operator
Age	Tempo de conta	actions	npc	Hans
Tackle	Desarmar	actions	npc	Gnome baller
Pass-to	Passar-para	actions	npc	Gnome winger
Claim	Reinvidicar	actions	npc	Ranged combat tutor
Buy	Comprar	actions	npc	Fadli
Heal	Curar	actions	npc	A'abla
Stroke	Acariciar	actions	npc	Gertrude's cat
Climb-over	Pular-por-cima	actions	npc	Pile of bones
Melt	Derreter	actions	npc	Crust of ice
Clear	Limpar	actions	npc	Furnace grate
Take	Pegar	actions	npc	Iron pickaxe
Steal-from	Furtar-de	actions	npc	Digsite workman
Pay-fare	Pagar-taxa	actions	npc	Captain Tobias
Pay-Fare	Pagar-taxa	actions	npc	Customs officer
Go-inside	Entrar	actions	npc	House
Pirate's Cove	Covil Pirata	actions	npc	Lokar Searunner
Deposit-items	Depositar objetos	actions	npc	Peer the Seer
Miscellania	Miscelânea	actions	npc	Sailor
Prod	Cutucar	actions	npc	Red Sheep
Return-Home	Voltar-Casa	actions	npc	Bill Teach
Devices	Dispositivos	actions	npc	Ava
Chop	Cortar	actions	npc	Undead tree
Roll	Rolar	actions	npc	Boulder
Watch	Observar	actions	npc	Mercenary Captain
Buy-pass	Comprar-passagem	actions	npc	Shantay
Pass	Atravessar	actions	npc	Shantay Guard
Fly	Voar	actions	npc	Auguste
Decant	Decantar	actions	npc	Zahur
Clean	Limpar ervas	actions	npc	Zahur
Make unfinished potion(s)	Fazer poções (incompletas)	actions	npc	Zahur
Shoot	Atirar	actions	npc	Target
Shop	Comprar	actions	npc	Ezekial Lovecraft
Board	Entrar a bordo	actions	npc	Ogre boat
Potions	Poções	actions	npc	Apothecary
Grab-feather	Arrancar-pena	actions	npc	Desert Phoenix
Take-from	Pegar-de	actions	npc	Jig cart
Coffer	Cofre	actions	npc	Yohnus
Call-Over	Chamar	actions	npc	Zombie
Insult	Insultar	actions	npc	Zombie
Scare	Assustar	actions	npc	Zombie
Skin	Pele	actions	npc	Swamp snake
Burn	Incendiar	actions	npc	Barricade
Extinguish	Extinguir	actions	npc	Barricade
Quick-withdraw	Retirada-rápida	actions	npc	Elnock Inquisitor
Check-gates	Verificar-portões	actions	npc	Wandering impling
Sand	Pegar areia	actions	npc	Bert
Request-supplies	Pedir-suprimentos	actions	npc	Bork Sigmundson
Listen	Ouvir	actions	npc	Key Master
Check	Checar	actions	npc	Probita
View Laps	Ver Voltas	actions	npc	Grace
Toggle Counter	Ativar/desativar contador	actions	npc	Grace
Tap	Tocar	actions	npc	Skullball
Show-Goal	Mostrar-Objetivo	actions	npc	Skullball
Give-Stick	Dar-Graveto	actions	npc	Agility Trainer
Waterbirth Island	Ilha da Natividade (Waterbirth)	actions	npc	Jarvald
Take-flyer	Pegar-panfleto	actions	npc	Ali the Leaflet Dropper
Trade-with	Negociar-com	actions	npc	Rewards Guardian
Trade-Co-op	Negociar-Cooperativa	actions	npc	Gabooty
Trade-Drinks	Negociar-Bebidas	actions	npc	Gabooty
Send-parcel	Enviar-para banco	actions	npc	Rionasta
Peek	Espiar	actions	npc	Eye
Deposit-box	Caixa-depósito	actions	npc	Financial Seer
Move	Mover	actions	npc	Boulder
Log-storage	Depósito-lenha	actions	npc	Friendly Forester
Claim Sand	Pegar Areia	actions	npc	Drew
Deposit buckets	Depositar baldes	actions	npc	Drew
Toggle warnings	Ativar/desativar alertas	actions	npc	Doomsayer
Remove PvP Protection	Remover proteção de PVP	actions	npc	Doomsayer
Observe	Observar	actions	npc	Maze Guardian
New-maze	Novo-labirinto	actions	npc	Maze Guardian
Maxhit Variant	Versão maxhit	actions	npc	Combat Test
Kill-count	Contador-abates	actions	npc	Soldier
Canyon-count (east)	Contar abates-ribanceira (leste)	actions	npc	Soldier
Canyon-count (west)	Contar abates-ribanceira (oeste)	actions	npc	Soldier
Pay (north-east)	Pagar (nordeste)	actions	npc	Marisi
Pay (south-west)	Pagar (sudoeste)	actions	npc	Marisi
Task	Tarefa	actions	npc	Captain Khaled
Help	Ajuda	actions	npc	Villia
Spellbook	Livro de feitiços	actions	npc	Tyss
Climb-on	Subir por cima	actions	npc	Stunted demonic gorilla
Glider	Planador	actions	npc	Captain Shoracks
Watermill	Moinho de Água	actions	npc	Mistag
Join	Juntar-se	actions	npc	Lisa
Locking	Manter cor	actions	npc	Rift guardian
Check Scores	Ver classificações	actions	npc	Captain Kalt
Contract	Contrato	actions	npc	Amy
Port Sarim	Porto Sarim	actions	npc	Captain Magoro
Port Piscarilius	Porto Piscarilius	actions	npc	Captain Magoro
Feed	Alimentar	actions	npc	Lux grub
Douse	Apagar	actions	npc	Fire
Cut	Cortar	actions	npc	Meat tree
Smash	Quebrar gema	actions	npc	Jewelled Crab
Claim-cape	Reivindicar-capa	actions	npc	Captain Rimor
Set-difficulty	Definir-dificuldade	actions	npc	Captain Rimor
Fight	Enfrentar	actions	npc	Abigale
Bars	Pegar-barras	actions	npc	Pirate Jackie the Fruit
Toggle-minerals	Alternar-minerais	actions	npc	Belona
Kitten	Gatinho	actions	npc	Gertrude
Toggle-vials	Alternar-frascos	actions	npc	Barbarian guard
Redeem-code	Resgatar-código	actions	npc	Recruiter
Purchase Amulet	Comprar Amuletos da Precisão	actions	npc	Wizard Mizgog
Staves	Cajados	actions	npc	Dark Mage
Deboard	Desembarcar	actions	npc	Barge guard
Toggle Fossils	Alternar-fósseis	actions	npc	Peter
Poke	Empurrar para dentro	actions	npc	Bobbing fossil
Training	Treinar	actions	npc	Mairin
Harvest	Colher	actions	npc	Herbiboar
Stun	Atordoar	actions	npc	Hoop Snake
Murder	Assassinar	actions	npc	Conrad King
Challenge	Desafio	actions	npc	The Mimic
Quick-Travel	Viagem-rápida	actions	npc	Barge guard
Escape	Escapar	actions	npc	Brundt the Chieftain
Scry	Assistir	actions	npc	Abigaila
Claim Pet Rock	Reivindicar Pet	actions	npc	Askeladden
Standard Variant	Versão Padrão	actions	npc	Combat Test (maxhit)
Get-log	Pegar-coleção	actions	npc	The Collector
Count-log	Contar-coleção	actions	npc	The Collector
Get bird	Pegar-pássaro	actions	npc	Alry the Angler
Pay (Fruit tree)	Pagar (pomar)	actions	npc	Nikkie
Pay (tree patch)	Pagar (canteiro de árvore)	actions	npc	Rosie
Pay (Redwood tree)	Pagar (Sequoia)	actions	npc	Alexandra
Pay (Spirit tree)	Pagar (árvore espiritual)	actions	npc	Latlink Fastbell
Swap	Permutar	actions	npc	Ornate combat dummy
Pay (Celastrus tree)	Pagar (árvore Celastrus)	actions	npc	Taylor
Land's End	Confins da Terra (Land's End)	actions	npc	Veos
Join Castle Wars	Juntar-se à Guerra das Cidadelas	actions	npc	Saradominist recruiter
Holiday-items	Recompensas de feriado	actions	npc	Diango
Tan-hides	Curtir-peles	actions	npc	Eodan
Ardougne	Ardougne	actions	npc	Captain Barnaby
Brimhaven	Brimhaven	actions	npc	Captain Barnaby
Rimmington	Rimmington	actions	npc	Captain Barnaby
Enchant	Encantar	actions	npc	Eluned
Quick-escape	Escapar-rápido	actions	npc	Elena
Investigate	Investigar	actions	npc	Elderly Elf
Fix-exoskeleton	Consertar-exoesqueleto	actions	npc	Elderly Elf
Chop down	Derrubar	actions	npc	Tree
Sing	Cantar	actions	npc	Reese
Statistics	Estatística de voltas	actions	npc	Ystwyth
Repair	Reparar	actions	npc	Aneirin
Open Adventure Paths	Abrir Caminhos do Aventureiro	actions	npc	Adventurer Jon
Island of Stone	Ilha de Pedra	actions	npc	Haskell
Charter	Navegar	actions	npc	Trader Stan
Charter-to Brimhaven	Navegar para Brimhaven	actions	npc	Trader Stan
Charter-to Catherby	Navegar para Catherby	actions	npc	Trader Stan
Charter-to Mos Le'Harmless	Navegar para Mos Ino'fensivo	actions	npc	Trader Stan
Charter-to Musa Point	Navegar para Ponto da Musa	actions	npc	Trader Stan
Charter-to Port Khazard	Navegar para Porto Khazard	actions	npc	Trader Stan
Charter-to Port Phasmatys	Navegar para Porto Phasmatys	actions	npc	Trader Stan
Charter-to Port Sarim	Navegar para Porto Sarim	actions	npc	Trader Stan
Charter-to Shipyard	Navegar para Estaleiro	actions	npc	Trader Stan
Charter-to Corsair Cove	Navegar para Enseada do Corsário	actions	npc	Trader Stan
Charter-to Prifddinas	Navegar para Prifddinas	actions	npc	Trader Stan
Charter-to Port Tyras	Navegar para Porto Tyras	actions	npc	Trader Stan
Charge	Carregar	actions	npc	Totem
Spectate	Assistir	actions	npc	The Nightmare
Convert-shards	Converter-fragmentos	actions	npc	Noranna Tytanin
Loot	Saquear	actions	npc	Grave
Lap-count	Contador de-voltas	actions	npc	Bobawu
Value	Valor	actions	npc	Skully
Settings	Configurações	actions	npc	Skully
Ungael	Ungael	actions	npc	Torfinn
Glider-to Ta Quir Priw	Planar-para Ta Quir Priw	actions	npc	Gnormadium Avlafrim
Glider-to Gandius	Planar-para Gandius	actions	npc	Gnormadium Avlafrim
Glider-to Kar-Hewo	Planar-para Kar-Hewo	actions	npc	Gnormadium Avlafrim
Glider-to Lemanto Andra	Planar-para Lemanto Andra	actions	npc	Gnormadium Avlafrim
Glider-to Sindarpos	Planar-para Sindarpos	actions	npc	Gnormadium Avlafrim
Glider-to Ookookolly Undri	Planar-para Ookookolly Undri	actions	npc	Gnormadium Avlafrim
Glider-to Lemantolly Undri	Planar-para Lemantolly Undri	actions	npc	Captain Dalbur
Other-services	Outros-serviços	actions	npc	Thessalia
Leave-tutorial	Sair-do-tutorial	actions	npc	Nomad
Fill	Encher	actions	npc	Ammunition crate
Check-ammo	Verificar-munição	actions	npc	Ammunition crate
Forfeit	Desistir	actions	npc	Captain Pudi
Locks	Entregar-cadeados	actions	npc	Dampe
Take-net	Pegar-rede de pesca	actions	npc	Spirit Angler
Ferry	Transporte	actions	npc	Ferryman Sathwood
Awaken	Despertar	actions	npc	Rubble
Items	Objetos	actions	npc	Clerk
Buy-sphere	Comprar-esfera	actions	npc	Oldak
Power-up	Energizar	actions	npc	The Great Guardian
Buy-crystals	Comprar-cristais	actions	npc	Rick
Quick-lock	Trancar-barreira-rápido	actions	npc	Apprentice Tamara
Strike	Atacar	actions	npc	Hill Giant
Hand-in	Entregar	actions	npc	Kovac
Commission	Pedido	actions	npc	Kovac
Talk	Falar	actions	npc	Hannibal
Proceed	Proceder	actions	npc	Osmumten
Begin	Começar	actions	npc	Osmumten
Water	Água	actions	npc	Palm of Resourcefulness
Check-costume	Checar-fantasia	actions	npc	Costumed child
Trick-or-treat	Gostosura-ou-travessura	actions	npc	Generous Treater
Scare-away	Assombrar-para-longe	actions	npc	Spooky dog
Tend-to	Cuidar	actions	npc	Flowering bush (Lilac)
Emote	Emote	actions	npc	Wisp
Deposit	Depositar	actions	npc	Woodcutting Leprechaun
Cast	Lançar	actions	npc	Fishing spot
Reset-room	Reiniciar-sala	actions	npc	Cerebral pathfinder
Take-lure	Pegar isca luminosa	actions	npc	Light leech
Build	Construir	actions	npc	Unfinished Beehive
Disarm	Desarmar	actions	npc	Fox trap
Prune	Podar	actions	npc	Entling
Prune-top	Podar-topo	actions	npc	Entling
Prune-back	Podar-costas	actions	npc	Entling
Prune-sides	Podar-laterais	actions	npc	Entling
Charter-to Port Piscarilius	Navegar para Porto Piscarilius	actions	npc	Trader Stan
Charter-to Land's End	Navegar para Confins da Terra	actions	npc	Trader Stan
Mark	Marcar	actions	npc	Guard
Unmark	Desmarcar	actions	npc	Guard
Charter-to Civitas illa Fortis	Navegar para Civitas illa Fortis	actions	npc	Trader Stan
Charter-to Aldarin	Navegar para Aldarin	actions	npc	Trader Stan
Charter-to Sunset Coast	Navegar para Costa do Entardecer	actions	npc	Trader Stan
Charter-to Tempestus	Navegar para Tempestus	actions	npc	Trader Stan
Start-wave	Começar-ataque	actions	npc	Minimus
Scoreboard	Classificações	actions	npc	Eyatlalli
Rumour	Rumor	actions	npc	Huntmaster Gilman (Novice)
Rumour-settings	Configurar-rumores	actions	npc	Guild Scribe Verity
Fur-clothing	Roupas-de-pele	actions	npc	Pellem
Recharge-whistle	Recarregar-apito	actions	npc	Soar Leader Pitri
Trade-in	Trocar	actions	npc	Oriana
Last-destination	Último-destino	actions	npc	Renu
Dyes	Fazer corantes	actions	npc	Aggie
Challenge	Desafio	actions	npc	Yama
Setup	Configurações	actions	npc	Ironman tutor
Assignment	Tarefa	actions	npc	Vannaka
Attract	Atrair	actions	npc	Light creature
Last-tier contract	Contrato mais avançado	actions	npc	Amy
Claim-log-rewards	Coletar-recompensas	actions	npc	The Collector
Metamorph	Metamorfose	actions	npc	Bran
Plant-orb	Plantar-orbe	actions	npc	Surok Magis
Choose	Escolher	actions	npc	Tenoch
Check-on	Checar	actions	npc	Man
Stats	Estatísticas-do-percurso	actions	npc	Worm Tongue
Sacrifice	Sacrificar	actions	npc	Branda the Fire Queen
Take pages	Pegar páginas	actions	npc	Branda the Fire Queen
Whack	Derrubar	actions	npc	Forebearer Janus
Translate	Traduzir	actions	npc	Prince Itzla Arkan
Fix	Consertar	actions	npc	Humphrey Dumphrey
Tal Teklan	Tal Teklan	actions	npc	Achilka
Gloomthorn Trail	Trilha Gloomthorn	actions	npc	Achilka
Kastori	Kastori	actions	npc	Achilka
Directions	Pedir-direções	actions	npc	Ru Merald
Examine	Examinar	actions	npc	
Search	Procurar	actions	object	Crate
Enter	Entrar	actions	object	Cave Entrance
Open	Abrir	actions	object	Door
Inspect	Inspecionar	actions	object	Broken multicannon
Fire	Disparar	actions	object	Dwarf multicannon
Pick-up	Pegar	actions	object	Dwarf multicannon
Empty	Esvaziar	actions	object	Dwarf multicannon
Climb-down	Descer a escada	actions	object	Ladder
Climb-up	Subir a escada	actions	object	Ladder
Climb-over	Subir-por-cima	actions	object	Rock pile
Prod	Remexer	actions	object	Sacks
Pull	Puxar	actions	object	Lever
Go-through	Atravessar	actions	object	Gate
Fish	Pescar	actions	object	Fishing spot
Squeeze-through	Passar espremendo-se	actions	object	Loose Railing
Check	Verificar	actions	object	Vine
Pray-at	Orar-no	actions	object	Chaos altar
Smash	Quebrar	actions	object	Giant crystal
Hide-in	Esconder-se	actions	object	Crate
Take-from	Pegar-de	actions	object	Beehive
Cross	Atravessar	actions	object	Gangplank
Knock-at	Bater-em	actions	object	Large door
Search for traps	Procurar por armadilhas	actions	object	Lever
Shut	Fechar	actions	object	Open chest
Cook	Cozinhar	actions	object	Cooking range
Burst	Estourar	actions	object	Party Balloon
Jump-up	Pular-cima	actions	object	Rocks
Operate	Operar	actions	object	Winch
Pick	Pegar	actions	object	Potato
Close	Fechar	actions	object	Large open cupboard
Play	Tocar	actions	object	Church organ
Use	Usar	actions	object	Crevice
Peek	Espiar	actions	object	Crevice
Private	Privado	actions	object	Crevice
Jump	Pular	actions	object	Broken Fence
Steal-from	Furtar-de	actions	object	Tea stall
Take	Pegar	actions	object	Small fishing net
Exit	Saída	actions	object	Cave exit
Suck	Sugar	actions	object	Swamp bubbles
Reset	Reiniciar	actions	object	Shaking box
Slash	Dilacerar	actions	object	Web
Weave	Tecer	actions	object	Loom
Attack	Atacar	actions	object	Dummy
Read	Ler	actions	object	Plaque
Chop down	Derrubar	actions	object	Tree
Push	Empurrar	actions	object	Wall
Take-1	Pegar-1	actions	object	Bandage table
Take-5	Pegar-5	actions	object	Bandage table
Take-10	Pegar-10	actions	object	Bandage table
Commune	Comungar	actions	object	Lever
Board	Subir a bordo	actions	object	Log raft
Swim to	Nadar até	actions	object	Rock
Take treasure	Pegar tesouro	actions	object	Chalice
Climb	Subir	actions	object	Dead Tree
Get in	Entrar	actions	object	Barrel
Chop	Derrubar	actions	object	Achey Tree
Drink From	Beber de	actions	object	Cauldron
Smelt	Derreter minério	actions	object	Furnace
Smith	Forjar	actions	object	Anvil
Hit	Atacar	actions	object	Dummy
Fill	Encher	actions	object	Crate
Look-at	Olhar-para	actions	object	Mound of earth
Investigate	Averiguar	actions	object	Strange looking stone
Craft	Fabricar	actions	object	Smashed table
Disembark	Desembarcar	actions	object	Crude raft
Pay-fare	Pagar-taxa	actions	object	Travel cart
Listen-at	Escutar	actions	object	Grill
Pan	Garimpar	actions	object	Panning point
Shoot	Chutar	actions	object	Gnome goal
Deposit	Depositar	actions	object	Chest
Climb-on	Subir-por-cima	actions	object	Barrel
Kick	Chutar	actions	object	Loose panel
Rotate	Rotacionar	actions	object	Crane
Walk-down	Descer-escada	actions	object	Spooky stairs
Walk-up	Subir-escada	actions	object	Spooky stairs
Repair	Reparar	actions	object	Hole
Walk-Down	Descer-escada	actions	object	Stairs
Walk-Up	Subir-escada	actions	object	Stairs
Mine	Escavar	actions	object	Rock slide
Look at	Olhar para	actions	object	Winch
Cut	Cortar	actions	object	Kharidian cactus (Healthy)
Watch	Observar	actions	object	Mine door entrance
Look-in	Olhar-dentro	actions	object	Barrel
Look in	Olhar dentro	actions	object	Barrel
Collect	Coletar	actions	object	Bank chest
Climb-to	Subir para	actions	object	Rock
Climb down	Descer	actions	object	Rock
Walk through	Atravessar	actions	object	Mine cave
Walk-through	Atravessar	actions	object	Tent door
Remove	Remover	actions	object	Hellhound
Steal-From	Furtar-de	actions	object	Counter
Prospect	Prospectar	actions	object	Rock of Dalgroth
Leave	Sair	actions	object	Cave exit
Jump-Over	Saltar-sobre	actions	object	Gap
Turn	Girar	actions	object	Sewer valve
Look-under	Olhar-debaixo	actions	object	Potted plant
Step-into	Pisar-sobre	actions	object	Sparkling pool
Chop-down	Derrubar	actions	object	Jungle tree
Touch	Tocar	actions	object	Fire Wall
search	Vasculhar	actions	object	Desk
Smash-to-bits	Partir-em-pedaços	actions	object	Boulder
Jump-over	Saltar-sobre	actions	object	Jagged wall
Look	Observar	actions	object	Carved rock
Lift	Levantar	actions	object	Totem pole
Shake	Balançar	actions	object	Leafy Palm Tree
Cut down	Derrubar	actions	object	Arctic pine tree
Forfeit	Desistir	actions	object	Entrance
Bank	Depositar	actions	object	Open chest
Buy	Comprar	actions	object	Crate
Pass-through	Atravessar	actions	object	Tunnel
Descend	Descer	actions	object	Cave
Ascend	Ascender	actions	object	Cave
Picklock	Arrombar	actions	object	Gate
Fire-at	Disparar-flecha com fogo	actions	object	Guide rope
Unlock	Destrancar	actions	object	Locked Ogre chest
Study	Estudar	actions	object	Monument
Take-cutting	Cortar	actions	object	Budding branch
Walk-on	Andar sobre	actions	object	Balancing rope
Walk-across	Andar	actions	object	Balancing ledge
Swing-across	Passar pendurando-se	actions	object	Monkey bars
Swing-on	Balançar	actions	object	Rope swing
Jump-on	Pular-em	actions	object	Pillar
Tag	Marcar ponto	actions	object	Ticket Dispenser
Climb-across	Passar obstáculo	actions	object	Hand holds
Toggle-warning	Alternar-alerta	actions	object	Cave entrance
Dump	Colocar-adubo	actions	object	Compost Bin
Step-over	Pisar-sobre	actions	object	Tripwire
Pass	Passar	actions	object	Sticks
Reinforce	Reforçar estrutura	actions	object	Temple wall
Light	Acender	actions	object	Fire altar
Summon	Invocar	actions	object	Strange altar
Cut-branch	Cortar-raiz	actions	object	Swaying tree
Put-inside	Colocar-dentro	actions	object	Pipe
Spin	Moldar	actions	object	Spinning wheel
Capture	Capturar	actions	object	Standard Stand
Jump-to	Pular-para	actions	object	Stepping stone
Collapse	Colapsar	actions	object	Cave wall
Lock	Arrombar	actions	object	Door
View	Ver	actions	object	Scoreboard
View Stats	Ver estatísticas	actions	object	Scoreboard
Build	Construir	actions	object	Chair space
Remove board advert	Remover anúncio do quadro	actions	object	Portal
Remove-room	Remover-sala	actions	object	Dungeon entrance
Jump-across	Saltar-por	actions	object	Basalt rock
View-game	Ver-jogo	actions	object	Table
Weed	Erva daninha	actions	object	Herbs
Jump off	Pular	actions	object	End of bridge
Talk-to	Falar-com	actions	object	Awowogei
Pick-lock	Arrombar	actions	object	Jail Door
Steal from	Furtar-de	actions	object	Crafting Stall
Crawl-down	Passar-rastejando	actions	object	Cart tunnel
Crawl-through	Passar-rastejando	actions	object	Cart tunnel
Go-down	Ir para baixo	actions	object	Lift
Go-up	Ir para cima	actions	object	Lift
Slide	Deslizar	actions	object	Slope
Squeeze-past	Espremer-se através	actions	object	Stalagmite
Wind	Dar corda	actions	object	Clock
Dig	Cavar	actions	object	Grave
Pick-Lock	Arrombar	actions	object	Trapdoor
Take-axe	Pegar-machado	actions	object	Logs
Ring-bell	Tocar-campainha	actions	object	Antiques Shop Stall
Listen-to	Ouvir	actions	object	Shining pool
Pick-from	Pegar-de	actions	object	Thorny bushes
Dig-up	Cavar-acima	actions	object	Mud
Dig-below	Cavar-embaixo	actions	object	Roots
Jump-through	Pular-por-cima	actions	object	Wall of flame
Take-beer	Pegar-cerveja	actions	object	Table
Hide-behind	Esconder-se atrás	actions	object	Cactus
Smoke	Alternar efeito de Fumaça	actions	object	Smokey well
Look-into	Olhar-dentro	actions	object	Mystical mirror
Step-off	Sair	actions	object	Ice ledge
Climb-through	Atravessar	actions	object	Hole
Collect-from	Coletar-de	actions	object	Weeping wall
Sit-on	Sentar-se	actions	object	Chair
Upgrade	Aprimorar	actions	object	Tools
Work-at	Trabalhar-em	actions	object	Workbench
Make-helmet	Fazer-elmo	actions	object	Helmet pluming stand
Ring	Tocar	actions	object	Bell
Quick-board	Viagem-rápida	actions	object	Swamp Boaty
Ride	Viajar	actions	object	Train cart
Observe	Observar	actions	object	Telescope
Leave-area	Sair da área	actions	object	Ladder
Crack	Arrombar	actions	object	Wall safe
Pull-spade	Puxar-pá	actions	object	Stone Door
Guide	Abrir guia	actions	object	Belladonna patch
Rake	Ancinho	actions	object	Belladonna patch
Cure	Curar	actions	object	Diseased Belladonna
Clear	Limpar	actions	object	Dead Belladonna
Check-health	Verificar-saúde	actions	object	Cadavaberry bush
Prune	Podar	actions	object	Diseased cadavaberry bush
Pick-spine	Colher-espinho	actions	object	Cactus
Pick-fruit	Colher-fruta	actions	object	Calquat tree
Gear	Equipamento	actions	object	Supplies
Stats	Estatísticas	actions	object	Supplies
Standard spellbook	Livro de feitiços Padrão	actions	object	Altar
Ancient spellbook	Livro de feitiços Antigo	actions	object	Altar
Lunar spellbook	Livro de feitiços Lunar	actions	object	Altar
Arceuus spellbook	Livro de feitiços de Arceuus	actions	object	Altar
Pick-apple	Colher-maçã	actions	object	Apple tree
Pick-pineapple	Colher-abacaxi	actions	object	Pineapple plant
Pick-banana	Colher-banana	actions	object	Banana tree
Pick-leaf	Pegar-folha	actions	object	Curry tree
Pick-orange	Colher-laranja	actions	object	Orange tree
Pick-coconut	Colher-coco	actions	object	Palm tree
Harvest	Colher	actions	object	Asgarnian Hops
Travel	Viajar	actions	object	Spirit Tree
Milk	Leite	actions	object	Dairy cow
Steal-cowbell	Furtar-badalos	actions	object	Dairy cow
Dismantle	Desmantelar	actions	object	Young tree
Set-trap	Armar-armadilha	actions	object	Young tree
Release	Libertar	actions	object	Gnome on a rack
Level	Checar conteúdo restante	actions	object	Kelda Stout
Control	Controlar	actions	object	Dwarven machinery
Return	Voltar	actions	object	Train cart
Chip	Escavar	actions	object	Dense runestone
Hack	Desmatar	actions	object	Light Jungle
Quick-Pay(100)	Pagar-rápido(100)	actions	object	Hardwood Grove Doors
Refuel	Reabastecer	actions	object	Stove
Retrieve	Pegar	actions	object	Bars
Pedal	Pedalar	actions	object	Pedals
Put-ore-on	Colocar minérios sobre	actions	object	Conveyor belt
Fill-bucket	Encher-balde	actions	object	Sink
Take-seed	Pegar-semente	actions	object	Roses
Attach	Suspender boneco	actions	object	Ornate combat dummy
Swap	Trocar	actions	object	Ornate combat dummy
Take-Coffin	Pegar-Caixão	actions	object	Grave
Make	Fazer	actions	object	Bed
Net	Rede	actions	object	Fishing spot
Ardougne	Ardougne	actions	object	Lever
Edgeville	Fronteiriça	actions	object	Lever
Swap-options	Alternar-opções	actions	object	Lever
Talk to	Falar com	actions	object	Tree
Exchange	Comprar/vender	actions	object	Grand Exchange booth
Lure	Atrair	actions	object	Ominous Fishing Spot
Bait	Isca	actions	object	Ominous Fishing Spot
Fish-In	Pescar-em	actions	object	Aquarium
Count	Contar	actions	object	Pressure Barrel
Swim	Nadar	actions	object	River
Look-up	Olhar	actions	object	Trellis
Spectate	Observar	actions	object	Rat wall
Deposit-box	Caixa-depósito	actions	object	Bank booth
Grab	Pegar	actions	object	Bones
Remove-coal	Descarregar-carvão	actions	object	Coal Truck
Take-sigil	Pegar-selo	actions	object	Pedestal
Empty-Out	Esvaziar-Munição	actions	object	Cannon
Fire!	Fogo!	actions	object	Cannon
Loot	Saquear	actions	object	Crate
Plunder	Pilhar	actions	object	Closed chest
Ransack	Saquear	actions	object	Barrel
Count-plunder	Contar-pilhagem	actions	object	Plunder Storage
Store-plunder	Armazenar-pilhagem	actions	object	Plunder Storage
Take-powder	Pegar-pólvora	actions	object	Powder Barrel
Waterproof	Consertar	actions	object	Ship hull
Balance	Passar se equilibrando	actions	object	Narrow wall
Teeth-grip	Descer tirolesa	actions	object	Zip line
Drain	Remover-líquido	actions	object	Barrel
Churn	Bater laticínio	actions	object	Dairy churn
Zanaris	Zanaris	actions	object	Fairy ring
Configure	Configurar	actions	object	Fairy ring
Last-destination (AIP)	Último-destino (AIP)	actions	object	Fairy ring
Escape	Sair	actions	object	Cave entrance
Examine	Examinar	actions	object	Healing certificate
Shape-Canoe	Fazer-canoa	actions	object	Canoe Station
Float Log	Tronco rústico	actions	object	Canoe Station
Float Canoe	Canoa	actions	object	Canoe Station
Paddle Log	Canoa sólida	actions	object	Canoe Station
Paddle Canoe	Canoa a remo	actions	object	Canoe Station
Look-inside	Olhar-dentro	actions	object	Mole hill
Buy-food	Comprar-comida	actions	object	Chest
Buy-items	Comprar-objetos	actions	object	Chest
Quick-escape	Saída-rápida	actions	object	Door
Drink-from	Beber-de	actions	object	Fountain
Pick-Fruit	Pegar-fruta	actions	object	Sq'irk tree
Stand-on	Equilibrar-se	actions	object	Balance beam
Get-down	Descer	actions	object	Balance beam
Change-clothes	Mudar-de-roupa	actions	object	Shoe box
Preen	Embelezar	actions	object	Shaving stand
Haircut	Corte de cabelo	actions	object	Shaving stand
Shave	Barba	actions	object	Shaving stand
Pray	Orar	actions	object	Altar
Re-light	Acender novamente	actions	object	Incense burner
Build-in	Construir	actions	object	Cage
Force	Forçar	actions	object	Door
Activate	Ativar	actions	object	Treasure Hunt Fairy House
Set-up	Configurar	actions	object	Attack stone
Hoop	Jogar	actions	object	Stick
Throw-at	Arremessar-em	actions	object	Dartboard
Shoot-at	Disparar-em	actions	object	Archery target
Karamja	Karamja	actions	object	Amulet of Glory
Draynor Village	Vila Draynor	actions	object	Amulet of Glory
Al Kharid	Al-Kharid	actions	object	Amulet of Glory
Take-kettle	Pegar-chaleira	actions	object	Firepit with hook
Sleep-in	Dormir-em	actions	object	Pet blanket
Last-destination (AIS)	Último-destino (AIS)	actions	object	Fairy ring
Last-destination (AIR)	Último-destino (AIR)	actions	object	Fairy ring
Last-destination (AIQ)	Último-destino (AIQ)	actions	object	Fairy ring
Direct-portal	Portal-direto	actions	object	Scrying pool
Scry	Assistir	actions	object	Scrying pool
Challenge-mode	Modo-desafio	actions	object	Lever
Evade-event	Fugir-do-evento	actions	object	Path
Continue-trek	Continuar-trilha	actions	object	Path
Swing-from	Balançar-se de	actions	object	Swamp tree branch
Cut-vine	Cortar-vinha	actions	object	Swamp tree
Escape-event	Escapar-evento	actions	object	Boat
Return-to-Burgh	Retornar-a-Rottemburgo	actions	object	Path
Remove-Pot	Remover-Pote	actions	object	Pot-boiler
